issue_id,from_status,to_status,changed_at,changed_by
1582,In Progress,Waiting for Test,2026-04-21 05:28:37,p.nair
1582,Waiting for Test,In Test,2026-04-24 08:13:16,a.kowalski
1582,In Test,Done,2026-04-24 15:13:57,s.rossi
1582,Done,Released,2026-05-01 09:00:00,p.nair
1583,,Backlog,2026-04-13 13:09:06,p.nair
1583,Backlog,Waiting for In Progress,2026-04-14 21:34:34,s.rossi
1583,Waiting for In Progress,In Progress,20/04/2026 16:15,a.kowalski
1584,,Backlog,2026-04-13 12:49:15,a.kowalski
1584,Backlog,Waiting for In Progress,2026-04-16 09:41:24,p.nair
1584,Waiting for In Progress,In Progress,2026-04-17 17:40:05,p.nair
1584,In Progress,Waiting for Test,2026-04-20 03:38:24,p.nair
1584,Waiting for Test,In Test,2026-04-23 11:13:37,p.nair
1584,In Test,Done,23/04/2026 13:28,p.nair
1584,Done,Released,2026-05-01 09:00:00,s.rossi
1585,,Backlog,2026-04-13 07:21:37,s.rossi
1585,Backlog,Waiting for In Progress,2026-04-16 09:00:40,p.nair
1585,Waiting for In Progress,In Progress,2026-04-20 21:31:03,a.kowalski
1585,In Progress,Waiting for Test,2026-04-21 00:35:39,s.rossi
1585,Waiting for Test,In Test,2026-04-21 12:18:04,a.kowalski
1585,In Test,Done,2026-04-21 15:57:16,p.nair
1585,Done,Released,2026-05-01 09:00:00,a.kowalski
1586,,Backlog,2026-04-14 01:14:09,a.kowalski
1586,Backlog,Waiting for In Progress,2026-04-16 12:29:41,p.nair
1586,Waiting for In Progress,In Progress,2026-04-17 15:46:37,s.rossi
1587,,Backlog,2026-04-13 20:37:24,a.kowalski
1587,Backlog,Waiting for In Progress,2026-04-17 06:19:53,s.rossi
1587,Waiting for In Progress,In Progress,2026-04-20 06:10:49,p.nair
1587,In Progress,Waiting for Test,2026-04-21 04:44:01,p.nair
1587,Waiting for Test,In Test,2026-04-23 14:08:07,s.rossi
1587,In Test,Done,2026-04-23 21:14:03,a.kowalski
1587,Done,Released,2026-05-01 09:00:00,s.rossi
1588,,Backlog,2026-04-14 16:25:27,h.ozturk
1588,Backlog,Waiting for In Progress,2026-04-14 23:55:13,h.ozturk
1588,Waiting for In Progress,In Progress,2026-04-20 15:03:28,h.ozturk
1588,In Progress,Waiting for Test,2026-04-21 01:45:52,h.ozturk
1589,,Backlog,2026-04-10 10:14:22,h.ozturk
1589,Backlog,Waiting for In Progress,2026-04-13 22:40:51,c.mendes
1589,Waiting for In Progress,In Progress,2026-04-16 21:32:03,c.mendes
1589,In Progress,Waiting for Test,2026-04-17 03:46:14,h.ozturk
1589,Waiting for Test,In Test,2026-04-20 04:03:33,c.mendes
1589,In Test,Done,2026-04-20 09:13:04,c.mendes
1589,Done,Released,2026-05-01 09:00:00,c.mendes
1590,,Backlog,14/04/2026 15:30,c.mendes
1590,Backlog,Waiting for In Progress,2026-04-15 12:14:02,c.mendes
1590,Waiting for In Progress,In Progress,2026-04-17 11:54:23,h.ozturk
1590,In Progress,Waiting for Test,2026-04-20 01:32:23,c.mendes
1590,Waiting for Test,In Test,2026-04-22 18:49:46,h.ozturk
1590,In Test,Done,23/04/2026 05:49,h.ozturk
1590,Done,Released,2026-05-01 09:00:00,h.ozturk
1591,,Backlog,2026-04-13 20:25:37,h.ozturk
1591,Backlog,Waiting for In Progress,2026-04-17 08:29:42,c.mendes
1591,Waiting for In Progress,In Progress,2026-04-20 15:51:48,c.mendes
1591,In Progress,Waiting for Test,2026-04-21 06:11:59,c.mendes
1591,In Test,Done,24/04/2026 04:06,h.ozturk
1591,Done,Released,2026-05-01 09:00:00,h.ozturk
1592,,Backlog,14/04/2026 09:40,c.mendes
1592,Backlog,Waiting for In Progress,2026-04-17 04:08:58,h.ozturk
1592,Waiting for In Progress,In Progress,2026-04-20 13:01:53,h.ozturk
1592,In Progress,Waiting for Test,2026-04-20 20:55:29,c.mendes
1592,Waiting for Test,In Test,2026-04-22 14:34:11,h.ozturk
1592,In Test,Done,2026-04-23 01:13:28,c.mendes
1592,Done,Released,2026-05-01 09:00:00,h.ozturk
1593,,Backlog,2026-04-15 10:51:17,c.mendes
1593,Backlog,Waiting for In Progress,2026-04-16 04:55:06,c.mendes
1593,Waiting for In Progress,In Progress,2026-04-16 23:52:42,h.ozturk
1593,In Progress,Waiting for Test,2026-04-17 04:00:15,h.ozturk
1593,Waiting for Test,In Test,2026-04-17 21:45:40,c.mendes
1593,In Test,Done,2026-04-20 01:17:23,c.mendes
1593,Done,Released,2026-05-01 09:00:00,h.ozturk
1594,,Backlog,2026-04-14 03:18:58,c.mendes
1594,Backlog,Waiting for In Progress,2026-04-15 11:38:50,c.mendes
1594,Waiting for In Progress,In Progress,2026-04-20 17:36:57,c.mendes
1594,In Progress,Waiting for Test,2026-04-21 21:30:08,h.ozturk
1594,Waiting for Test,In Test,2026-04-22 13:06:32,c.mendes
1594,In Test,Done,2026-04-22 17:42:25,h.ozturk
1594,Done,Released,2026-05-01 09:00:00,h.ozturk
1595,,Backlog,2026-04-15 05:21:00,c.mendes
1595,Backlog,Waiting for In Progress,2026-04-15 08:35:06,h.ozturk
1595,Waiting for In Progress,In Progress,2026-04-16 14:21:54,h.ozturk
1595,In Progress,Waiting for Test,2026-04-16 22:10:16,h.ozturk
1595,Waiting for Test,In Test,2026-04-20 01:20:57,h.ozturk
1595,In Test,Done,2026-04-20 05:57:25,c.mendes
1595,Done,Released,2026-05-01 09:00:00,h.ozturk
1596,,Backlog,2026-04-13 23:22:56,c.mendes
1596,Backlog,Waiting for In Progress,2026-04-17 07:31:11,c.mendes
1596,Waiting for In Progress,In Progress,2026-04-21 08:49:14,h.ozturk
1596,In Progress,Waiting for Test,2026-04-21 15:15:22,h.ozturk
1596,Waiting for Test,In Test,2026-04-23 02:04:45,c.mendes
1596,In Test,Done,2026-04-23 06:52:42,h.ozturk
1596,Done,Released,2026-05-01 09:00:00,c.mendes
1597,,Backlog,2026-04-14 02:46:51,c.mendes
1597,Backlog,Waiting for In Progress,2026-04-17 02:54:39,h.ozturk
1597,Waiting for In Progress,In Progress,2026-04-17 09:57:26,c.mendes
1597,In Progress,Waiting for Test,2026-04-20 17:26:33,c.mendes
1597,Waiting for Test,In Test,2026-04-21 07:21:45,h.ozturk
1597,In Test,Done,2026-04-21 19:49:36,c.mendes
1597,Done,In Progress,2026-04-23 16:42:50,c.mendes
1597,In Progress,Waiting for Test,2026-04-24 07:01:23,c.mendes
1597,Waiting for Test,In Test,2026-04-27 06:36:04,h.ozturk
1597,In Test,Done,2026-04-27 13:59:03,h.ozturk
1597,Done,Released,2026-05-01 09:00:00,c.mendes
1598,,Backlog,2026-04-10 20:25:49,c.mendes
1598,Backlog,Waiting for In Progress,2026-04-13 13:00:46,c.mendes
1598,Waiting for In Progress,In Progress,2026-04-16 21:47:18,c.mendes
1598,In Progress,Waiting for Test,2026-04-20 01:19:25,h.ozturk
1598,Waiting for Test,In Test,2026-04-21 21:31:22,c.mendes
1598,In Test,Done,2026-04-22 07:07:40,c.mendes
1598,Done,Released,2026-05-01 09:00:00,c.mendes
1599,,Backlog,2026-04-24 16:02:52,r.silva
1599,Backlog,Waiting for In Progress,2026-04-27 18:26:13,j.tan
1599,Waiting for In Progress,In Progress,2026-04-29 05:48:05,j.tan
1599,In Progress,Waiting for Test,2026-04-30 09:40:11,j.tan
1599,Waiting for Test,In Test,2026-05-01 06:17:23,j.tan
1599,In Test,Done,2026-05-01 19:59:52,j.tan
1599,Done,Released,2026-05-11 09:00:00,r.silva
1600,,Backlog,2026-04-28 16:56:56,j.tan
1600,Backlog,Waiting for In Progress,2026-04-29 23:13:43,r.silva
1600,Waiting for In Progress,In Progress,2026-05-04 03:29:44,r.silva
1600,In Progress,Waiting for Test,2026-05-04 10:53:06,r.silva
1601,,Backlog,2026-04-29 04:08:18,r.silva
1601,Backlog,Waiting for In Progress,2026-05-04 19:15:50,m.okafor
1601,Waiting for In Progress,In Progress,2026-05-07 07:47:31,m.okafor
1601,In Progress,Waiting for Test,2026-05-07 15:59:46,j.tan
1601,Waiting for Test,In Test,2026-05-07 18:44:00,j.tan
1601,In Test,Done,2026-05-08 10:48:13,r.silva
1601,Done,Released,2026-05-11 09:00:00,j.tan
1602,,Backlog,2026-04-24 10:16:23,j.tan
1602,Backlog,Waiting for In Progress,2026-04-24 21:29:57,j.tan
1602,Waiting for In Progress,In Progress,2026-04-27 17:47:51,j.tan
1602,In Progress,Waiting for Test,2026-04-28 08:04:22,j.tan
1602,Waiting for Test,In Test,2026-04-29 08:51:21,m.okafor
1602,In Test,Done,2026-04-29 12:38:51,r.silva
1602,Done,Released,2026-05-01 09:00:00,r.silva
1603,,Backlog,2026-04-28 10:07:02,r.silva
1603,Backlog,Waiting for In Progress,2026-04-29 02:05:08,r.silva
1603,Waiting for In Progress,In Progress,2026-05-04 18:12:28,r.silva
1603,In Progress,Waiting for Test,2026-05-05 01:01:05,j.tan
1603,Waiting for Test,In Test,2026-05-07 13:24:31,r.silva
1603,In Test,Done,2026-05-07 17:23:25,r.silva
1603,Done,Released,2026-05-11 09:00:00,r.silva
1604,,Backlog,28/04/2026 18:14,m.okafor
1604,Backlog,Waiting for In Progress,2026-04-30 02:46:39,m.okafor
1604,Waiting for In Progress,In Progress,2026-05-04 22:12:00,j.tan
1604,In Progress,Waiting for Test,2026-05-05 06:07:02,m.okafor
1604,Waiting for Test,In Test,2026-05-06 12:19:17,j.tan
1604,In Test,Done,2026-05-06 14:17:57,m.okafor
1604,Done,Released,2026-05-11 09:00:00,r.silva
1605,,Backlog,2026-04-27 08:49:35,j.tan
1605,Backlog,Waiting for In Progress,2026-04-30 18:23:46,r.silva
1605,Waiting for In Progress,In Progress,30/04/2026 20:26,r.silva
1605,In Progress,Waiting for Test,2026-05-04 11:38:48,j.tan
1605,Waiting for Test,In Test,2026-05-07 11:38:43,m.okafor
1605,In Test,Done,2026-05-07 17:56:28,r.silva
1605,Done,Released,2026-05-11 09:00:00,r.silva
1606,,Backlog,2026-04-27 09:56:33,j.tan
1606,Backlog,Waiting for In Progress,2026-04-29 15:10:30,r.silva
1606,Waiting for In Progress,In Progress,2026-04-29 23:22:47,m.okafor
1606,In Progress,Waiting for Test,2026-04-30 13:50:29,m.okafor
1606,Waiting for Test,In Test,2026-05-01 06:17:39,j.tan
1606,In Test,Done,2026-05-04 00:22:46,j.tan
1606,Done,Released,2026-05-11 09:00:00,r.silva
1607,,Backlog,2026-04-23 13:16:53,j.tan
1607,Backlog,Waiting for In Progress,2026-04-24 18:24:40,r.silva
1607,Waiting for In Progress,In Progress,2026-04-27 17:06:11,r.silva
1607,In Progress,Waiting for Test,2026-04-28 22:59:25,m.okafor
1607,Waiting for Test,In Test,2026-05-04 00:35:54,r.silva
1607,In Test,Done,2026-05-04 03:15:36,j.tan
1607,Done,Released,2026-05-11 09:00:00,j.tan
1608,,Backlog,2026-04-24 13:49:55,m.okafor
1608,Backlog,Waiting for In Progress,2026-04-27 06:38:28,j.tan
1608,Waiting for In Progress,In Progress,27/04/2026 15:27,r.silva
1608,In Progress,Waiting for Test,2026-04-28 03:00:11,r.silva
1608,Waiting for Test,In Test,30/04/2026 15:52,j.tan
1608,In Test,Done,2026-05-01 01:32:10,j.tan
1608,Done,Released,2026-05-01 09:00:00,m.okafor
1609,,Backlog,2026-04-27 22:56:22,j.tan
1609,Backlog,Waiting for In Progress,2026-05-01 05:46:06,r.silva
1609,Waiting for In Progress,In Progress,2026-05-04 20:26:20,j.tan
1609,In Progress,Waiting for Test,06/05/2026 02:37,r.silva
1609,Waiting for Test,In Test,2026-05-11 03:54:35,m.okafor
1609,In Test,Done,2026-05-11 07:54:38,r.silva
1609,Done,Released,2026-05-11 09:00:00,j.tan
1610,,Backlog,2026-04-24 09:05:03,j.tan
1610,Backlog,Waiting for In Progress,2026-04-27 09:16:00,r.silva
1610,Waiting for In Progress,In Progress,2026-04-29 08:11:51,r.silva
1610,In Progress,Waiting for Test,2026-04-29 18:49:11,m.okafor
1610,Waiting for Test,In Test,2026-05-04 03:40:30,r.silva
1610,In Test,Done,2026-05-04 09:34:40,j.tan
1610,Done,Released,2026-05-11 09:00:00,m.okafor
1611,,Backlog,2026-04-27 23:15:09,d.byrne
1611,Backlog,Waiting for In Progress,2026-04-29 18:31:47,d.byrne
1611,Waiting for In Progress,In Progress,2026-05-01 17:25:17,d.byrne
1611,In Progress,Waiting for Test,2026-05-01 22:57:25,l.moreau
1611,Waiting for Test,In Test,2026-05-04 02:16:39,d.byrne
1611,In Test,Done,04/05/2026 09:46,l.moreau
1611,Done,Released,2026-05-11 09:00:00,d.byrne
1612,,Backlog,2026-04-28 16:06:28,d.byrne
1612,Backlog,Waiting for In Progress,29/04/2026 06:48,d.byrne
1612,Waiting for In Progress,In Progress,2026-05-04 00:46:51,l.moreau
1612,In Progress,Waiting for Test,2026-05-04 06:30:42,d.byrne
1612,Waiting for Test,In Test,2026-05-05 00:25:19,d.byrne
1612,In Test,Done,2026-05-05 14:23:55,l.moreau
1612,Done,Released,2026-05-11 09:00:00,l.moreau
1613,,Backlog,28/04/2026 03:21,l.moreau
1613,Backlog,Waiting for In Progress,2026-04-28 07:48:53,d.byrne
1613,Waiting for In Progress,In Progress,30/04/2026 10:17,l.moreau
1613,In Progress,Waiting for Test,2026-05-01 00:13:49,l.moreau
1613,Waiting for Test,In Test,2026-05-04 06:18:54,l.moreau
1613,In Test,Done,2026-05-04 18:11:53,l.moreau
1613,Done,Released,2026-05-11 09:00:00,l.moreau
1614,,Backlog,28/04/2026 00:37,l.moreau
1614,Backlog,Waiting for In Progress,2026-04-29 15:43:04,d.byrne
1614,In Progress,Waiting for Test,01/05/2026 05:19,l.moreau
1614,Waiting for Test,In Test,2026-05-01 22:27:48,l.moreau
1614,In Test,Done,04/05/2026 01:08,l.moreau
1614,Done,Released,2026-05-11 09:00:00,d.byrne
1615,,Backlog,2026-04-27 11:36:42,l.moreau
1615,Backlog,Waiting for In Progress,2026-04-29 03:52:09,l.moreau
1615,Waiting for In Progress,In Progress,2026-04-29 12:35:30,l.moreau
1615,In Progress,Waiting for Test,2026-04-30 00:46:36,d.byrne
1615,Waiting for Test,In Test,2026-05-01 12:31:08,d.byrne
1615,In Test,Done,2026-05-01 23:14:02,d.byrne
1615,Done,Released,2026-05-11 09:00:00,d.byrne
1616,,Backlog,2026-04-27 23:48:54,l.moreau
1616,Backlog,Waiting for In Progress,2026-04-28 14:43:13,d.byrne
1616,Waiting for In Progress,In Progress,2026-05-01 12:22:59,l.moreau
1616,In Progress,Waiting for Test,2026-05-04 00:12:02,l.moreau
1616,Waiting for Test,In Test,2026-05-05 21:08:25,d.byrne
1616,In Test,Done,2026-05-06 06:28:52,l.moreau
1616,Done,Released,2026-05-11 09:00:00,l.moreau
1617,,Backlog,2026-04-24 08:01:30,l.moreau
1617,Backlog,Waiting for In Progress,2026-04-27 01:41:43,d.byrne
1617,Waiting for In Progress,In Progress,2026-04-30 20:08:22,l.moreau
1617,In Progress,Waiting for Test,2026-05-01 09:02:54,d.byrne
1617,Waiting for Test,In Test,2026-05-01 18:23:22,l.moreau
1617,In Test,Done,2026-05-01 22:01:06,d.byrne
1617,Done,Released,2026-05-11 09:00:00,l.moreau
1618,,Backlog,2026-04-28 06:59:26,d.byrne
1618,Backlog,Waiting for In Progress,2026-04-29 13:52:50,d.byrne
1618,Waiting for In Progress,In Progress,2026-04-30 15:09:11,l.moreau
1618,In Progress,Waiting for Test,2026-05-01 16:03:49,d.byrne
1618,Waiting for Test,In Test,2026-05-04 15:24:47,d.byrne
1618,In Test,Done,2026-05-04 20:54:32,l.moreau
1618,Done,Released,2026-05-11 09:00:00,d.byrne
1619,,Backlog,28/04/2026 04:31,l.moreau
1619,Backlog,Waiting for In Progress,2026-04-29 03:00:54,d.byrne
1619,Waiting for In Progress,In Progress,2026-05-04 03:08:41,l.moreau
1619,In Progress,Waiting for Test,2026-05-04 06:13:01,l.moreau
1619,Waiting for Test,In Test,2026-05-05 14:48:11,d.byrne
1619,In Test,Done,2026-05-06 02:55:03,d.byrne
1619,Done,Released,2026-05-11 09:00:00,l.moreau
1620,,Backlog,24/04/2026 07:42,l.moreau
1620,Backlog,Waiting for In Progress,2026-04-27 20:23:27,d.byrne
1620,Waiting for In Progress,In Progress,2026-04-29 17:51:20,l.moreau
1620,In Progress,Waiting for Test,2026-04-29 22:49:37,d.byrne
1620,Waiting for Test,In Test,2026-05-01 09:48:04,l.moreau
1620,In Test,Done,2026-05-01 12:22:33,d.byrne
1620,Done,Released,2026-05-11 09:00:00,d.byrne
1621,,Backlog,2026-04-27 04:05:15,l.moreau
1621,Backlog,Waiting for In Progress,2026-04-27 23:09:50,d.byrne
1621,Waiting for In Progress,In Progress,2026-05-04 20:53:57,l.moreau
1621,In Progress,Waiting for Test,2026-05-05 03:17:23,d.byrne
1621,Waiting for Test,In Test,2026-05-05 13:04:33,l.moreau
1621,In Test,Done,2026-05-05 20:46:09,d.byrne
1621,Done,Released,2026-05-11 09:00:00,l.moreau
1622,,Backlog,2026-04-27 07:01:48,s.rossi
1622,Backlog,Waiting for In Progress,2026-04-29 22:19:07,s.rossi
1622,Waiting for In Progress,In Progress,2026-05-01 23:40:01,p.nair
1622,In Progress,Waiting for Test,2026-05-04 01:51:50,p.nair
1622,Waiting for Test,In Test,2026-05-05 14:11:46,a.kowalski
1622,In Test,Done,2026-05-05 16:52:44,s.rossi
1622,Done,Released,2026-05-11 09:00:00,p.nair
1623,,Backlog,2026-04-27 14:30:22,a.kowalski
1623,Backlog,Waiting for In Progress,29/04/2026 20:46,s.rossi
1623,Waiting for In Progress,In Progress,2026-05-01 04:46:56,a.kowalski
1623,In Progress,Waiting for Test,2026-05-01 09:40:27,s.rossi
1623,Waiting for Test,In Test,2026-05-01 22:10:29,s.rossi
1623,In Test,Done,2026-05-04 05:08:02,p.nair
1623,Done,Released,2026-05-11 09:00:00,s.rossi
1624,,Backlog,2026-04-24 10:06:25,s.rossi
1624,Backlog,Waiting for In Progress,2026-04-27 23:48:46,a.kowalski
1624,Waiting for In Progress,In Progress,2026-05-04 01:08:55,a.kowalski
1624,In Progress,Waiting for Test,2026-05-04 06:53:53,p.nair
1624,Waiting for Test,In Test,2026-05-06 00:48:48,p.nair
1624,In Test,Done,2026-05-06 05:11:18,a.kowalski
1624,Done,Released,2026-05-11 09:00:00,p.nair
1625,,Backlog,28/04/2026 14:03,a.kowalski
1625,Backlog,Waiting for In Progress,2026-04-30 11:32:52,a.kowalski
1625,Waiting for In Progress,In Progress,2026-05-04 04:01:21,p.nair
1625,In Progress,Waiting for Test,2026-05-04 07:27:01,s.rossi
1625,Waiting for Test,In Test,2026-05-07 14:48:12,a.kowalski
1625,In Test,Done,07/05/2026 23:55,s.rossi
1625,Done,In Progress,2026-05-11 15:59:01,a.kowalski
1625,In Progress,Waiting for Test,2026-05-11 17:58:06,s.rossi
1625,Waiting for Test,In Test,2026-05-13 17:15:50,a.kowalski
1625,In Test,Done,2026-05-13 22:14:43,a.kowalski
1625,Done,Released,2026-05-18 09:00:00,s.rossi
1626,,Backlog,27/04/2026 05:28,a.kowalski
1626,Backlog,Waiting for In Progress,2026-04-30 01:56:16,s.rossi
1626,Waiting for In Progress,In Progress,2026-05-04 16:39:10,s.rossi
1626,In Progress,Waiting for Test,2026-05-05 03:04:59,p.nair
1626,Waiting for Test,In Test,08/05/2026 08:41,p.nair
1626,In Test,Done,2026-05-08 13:38:47,a.kowalski
1626,Done,In Progress,2026-05-11 14:51:17,s.rossi
1626,In Progress,Waiting for Test,2026-05-12 06:47:49,p.nair
1626,Waiting for Test,In Test,2026-05-12 21:04:06,p.nair
1626,In Test,Done,2026-05-13 04:15:38,a.kowalski
1626,Done,Released,2026-05-18 09:00:00,a.kowalski
1627,,Backlog,2026-04-28 04:25:51,s.rossi
1627,Backlog,Waiting for In Progress,2026-05-01 16:58:03,s.rossi
1628,,Backlog,2026-04-24 15:08:35,p.nair
1628,Backlog,Waiting for In Progress,2026-04-28 05:10:18,a.kowalski
1628,Waiting for In Progress,In Progress,2026-04-28 10:57:57,a.kowalski
1628,In Progress,Waiting for Test,2026-04-29 04:39:50,p.nair
1628,Waiting for Test,In Test,2026-05-04 03:18:05,p.nair
1628,In Test,Done,2026-05-04 18:14:46,p.nair
1628,Done,Released,2026-05-11 09:00:00,a.kowalski
1629,,Backlog,2026-04-28 19:52:11,s.rossi
1629,Backlog,Waiting for In Progress,2026-05-01 05:29:12,s.rossi
1629,Waiting for In Progress,In Progress,2026-05-01 12:07:10,a.kowalski
1629,In Progress,Waiting for Test,2026-05-01 23:35:24,a.kowalski
1629,Waiting for Test,In Test,2026-05-04 10:30:49,s.rossi
1629,In Test,Done,2026-05-04 17:20:11,s.rossi
1629,Done,In Progress,2026-05-11 13:34:30,a.kowalski
1629,In Progress,Waiting for Test,2026-05-11 23:39:30,a.kowalski
1629,Waiting for Test,In Test,2026-05-13 03:55:54,s.rossi
1629,In Test,Done,2026-05-13 12:51:28,p.nair
1629,Done,Released,2026-05-18 09:00:00,s.rossi
1630,,Backlog,2026-04-29 07:28:35,a.kowalski
1630,Backlog,Waiting for In Progress,2026-05-01 20:12:01,a.kowalski
1630,Waiting for In Progress,In Progress,2026-05-04 03:17:17,s.rossi
1630,In Progress,Waiting for Test,2026-05-04 14:37:14,p.nair
1630,Waiting for Test,In Test,2026-05-05 16:07:14,a.kowalski
1630,In Test,Done,2026-05-06 03:18:52,s.rossi
1630,Done,Released,2026-05-11 09:00:00,a.kowalski
1631,,Backlog,24/04/2026 12:10,s.rossi
1631,Backlog,Waiting for In Progress,2026-04-27 09:05:33,a.kowalski
1631,Waiting for In Progress,In Progress,29/04/2026 22:05,s.rossi
1631,In Progress,Waiting for Test,2026-04-30 04:02:14,a.kowalski
1631,Waiting for Test,In Test,2026-05-04 23:03:09,a.kowalski
1631,In Test,Done,2026-05-05 02:34:49,a.kowalski
1631,Done,Released,2026-05-11 09:00:00,a.kowalski
1632,,Backlog,2026-04-27 10:18:08,h.ozturk
1632,Backlog,Waiting for In Progress,2026-04-29 17:23:52,h.ozturk
1632,Waiting for In Progress,In Progress,2026-04-30 14:47:38,c.mendes
1632,In Progress,Waiting for Test,2026-05-01 02:07:54,h.ozturk
1632,Waiting for Test,In Test,2026-05-04 04:19:31,c.mendes
1632,In Test,Done,2026-05-04 08:02:21,h.ozturk
1632,Done,Released,2026-05-11 09:00:00,c.mendes
1633,,Backlog,2026-04-28 09:46:56,c.mendes
1633,Backlog,Waiting for In Progress,2026-05-01 09:22:34,h.ozturk
1633,Waiting for In Progress,In Progress,2026-05-04 10:06:29,c.mendes
1633,In Progress,Waiting for Test,2026-05-04 19:11:46,h.ozturk
1633,Waiting for Test,In Test,2026-05-05 22:51:27,c.mendes
1633,In Test,Done,2026-05-06 06:24:59,c.mendes
1633,Done,Released,2026-05-11 09:00:00,c.mendes
1634,,Backlog,2026-04-27 12:22:55,h.ozturk
1634,Backlog,Waiting for In Progress,2026-04-27 17:35:43,h.ozturk
1634,Waiting for In Progress,In Progress,2026-04-29 18:56:42,h.ozturk
1634,In Progress,Waiting for Test,2026-04-30 06:59:18,h.ozturk
1634,Waiting for Test,In Test,2026-05-01 05:57:27,c.mendes
1634,In Test,Done,2026-05-01 10:47:43,c.mendes
1634,Done,Released,2026-05-11 09:00:00,c.mendes
1635,,Backlog,2026-04-29 15:12:11,c.mendes
1635,Backlog,Waiting for In Progress,2026-04-30 18:31:47,h.ozturk
1635,Waiting for In Progress,In Progress,2026-05-04 15:26:32,h.ozturk
1635,In Progress,Waiting for Test,2026-05-05 13:33:07,c.mendes
1635,Waiting for Test,In Test,2026-05-08 06:41:29,h.ozturk
1635,In Test,Done,2026-05-08 13:05:58,c.mendes
1635,Done,In Progress,2026-05-11 04:13:56,h.ozturk
1635,In Progress,Waiting for Test,11/05/2026 23:16,c.mendes
1635,Waiting for Test,In Test,14/05/2026 10:37,h.ozturk
1635,In Test,Done,2026-05-14 14:50:52,h.ozturk
1635,Done,Released,2026-05-18 09:00:00,c.mendes
1636,,Backlog,2026-04-28 03:18:30,c.mendes
1636,Waiting for In Progress,In Progress,01/05/2026 09:38,c.mendes
1636,In Progress,Waiting for Test,2026-05-01 23:14:29,c.mendes
1636,Waiting for Test,In Test,2026-05-04 18:40:53,h.ozturk
1636,In Test,Done,2026-05-04 23:13:09,c.mendes
1636,Done,Released,2026-05-11 09:00:00,c.mendes
1637,,Backlog,2026-04-27 14:45:39,h.ozturk
1637,Backlog,Waiting for In Progress,2026-04-30 17:54:47,c.mendes
1637,Waiting for In Progress,In Progress,2026-05-05 05:19:15,c.mendes
1637,In Progress,Waiting for Test,2026-05-05 15:46:41,c.mendes
1637,Waiting for Test,In Test,2026-05-06 13:29:14,c.mendes
1637,In Test,Done,2026-05-06 19:06:17,h.ozturk
1637,Done,Released,2026-05-11 09:00:00,h.ozturk
1638,,Backlog,2026-05-11 15:42:26,m.okafor
1638,Backlog,Waiting for In Progress,2026-05-15 08:46:55,m.okafor
1638,Waiting for In Progress,In Progress,2026-05-15 14:07:49,m.okafor
1638,In Progress,Waiting for Test,15/05/2026 17:51,r.silva
1638,Waiting for Test,In Test,2026-05-18 05:46:43,r.silva
1638,In Test,Done,2026-05-19 01:29:18,j.tan
1638,Done,In Progress,2026-05-20 09:14:14,m.okafor
1638,In Progress,Waiting for Test,2026-05-20 14:43:45,m.okafor
1638,Waiting for Test,In Test,2026-05-20 21:53:12,m.okafor
1638,In Test,Done,2026-05-21 22:19:13,j.tan
1638,Done,Released,2026-06-01 09:00:00,j.tan
1639,,Backlog,2026-05-11 07:01:07,r.silva
1639,Backlog,Waiting for In Progress,2026-05-14 00:07:43,j.tan
1639,Waiting for In Progress,In Progress,2026-05-14 04:38:52,j.tan
1639,In Progress,Waiting for Test,2026-05-14 22:57:41,j.tan
1639,Waiting for Test,In Test,2026-05-18 19:59:22,r.silva
1639,In Test,Done,2026-05-19 01:28:29,r.silva
1639,Done,Released,2026-06-01 09:00:00,m.okafor
1640,,Backlog,2026-05-12 16:14:02,m.okafor
1640,Backlog,Waiting for In Progress,2026-05-15 00:41:30,m.okafor
1640,Waiting for In Progress,In Progress,2026-05-15 22:24:24,r.silva
1640,In Progress,Waiting for Test,2026-05-18 13:29:01,r.silva
1640,Waiting for Test,In Test,2026-05-21 12:07:42,r.silva
1640,In Test,Done,2026-05-21 19:32:05,m.okafor
1640,Done,Released,2026-06-01 09:00:00,j.tan
1641,,Backlog,2026-05-12 06:15:50,j.tan
1641,Backlog,Waiting for In Progress,2026-05-13 13:23:22,r.silva
1641,Waiting for In Progress,In Progress,2026-05-18 02:26:55,r.silva
1641,In Progress,Waiting for Test,2026-05-18 14:14:58,j.tan
1641,Waiting for Test,In Test,2026-05-21 01:50:41,j.tan
1641,In Test,Done,2026-05-21 04:51:08,j.tan
1641,Done,Released,2026-06-01 09:00:00,r.silva
1642,,Backlog,2026-05-11 06:53:47,m.okafor
1642,Backlog,Waiting for In Progress,2026-05-13 17:22:23,m.okafor
1642,Waiting for In Progress,In Progress,2026-05-14 14:54:22,j.tan
1642,In Progress,Waiting for Test,2026-05-14 19:54:01,r.silva
1642,Waiting for Test,In Test,2026-05-15 08:19:14,r.silva
1642,In Test,Done,2026-05-15 16:38:52,r.silva
1642,Done,Released,2026-05-18 09:00:00,m.okafor
1643,,Backlog,2026-05-12 08:20:08,r.silva
1643,Backlog,Waiting for In Progress,2026-05-13 09:43:24,m.okafor
1643,Waiting for In Progress,In Progress,2026-05-15 06:10:45,j.tan
1643,In Progress,Waiting for Test,2026-05-18 00:50:12,m.okafor
1643,Waiting for Test,In Test,2026-05-19 14:32:52,j.tan
